IDMachine,IDSeance,PoidsMax,RythmeCardiaque
,43,801,99.49,121
,83,630,34.08,146
,78,843,96.33,174
,89,212,16.16,91
,58,95,156.6,166
,91,877,18.21,107
,65,753,113.85,81
,27,733,19.92,78
,76,587,123.36,175
,78,735,64.77,163
,26,631,71.73,153
,34,14,199.88,157
,33,619,96.63,117
,41,216,148.42,89
,56,4,28.21,165
,59,505,77.25,79
,70,346,180.59,128
,93,552,40.32,152
,65,653,134.57,107
,64,234,37.15,67
,38,708,188.62,88
,16,766,63.76,132
,95,780,21.63,146
,56,342,109.94,172
,51,296,113.59,141
,32,937,188.23,123
,18,976,66.38,159
,37,410,61.03,108
,43,453,160.66,91
,3,148,186.13,60
,70,65,167.4,98
,28,590,65.13,108
,96,819,39.89,139
,88,761,110.79,155
,96,288,158.79,121
,76,373,196.01,67
,85,549,194.0,170
,24,329,185.09,140
,28,149,193.64,129
,24,20,92.01,174
,85,50,73.99,172
,67,125,152.32,121
,11,51,149.35,178
,19,216,172.1,85
,34,607,41.71,67
,60,729,94.17,160
,95,756,113.83,111
,48,907,100.28,170
,41,906,141.22,177
,53,233,113.91,179
,9,659,191.4,152
,99,965,96.98,136
,94,662,59.7,122
,14,211,134.61,152
,88,657,67.97,73
,92,128,133.65,137
,10,455,35.1,150
,34,827,108.8,75
,8,277,99.84,123
,94,859,65.0,157
,27,137,67.34,94
,71,927,79.11,103
,37,482,191.35,81
,16,386,180.06,132
,33,359,71.19,71
,90,941,46.25,121
,36,673,102.92,160
,17,943,43.13,162
,71,425,90.46,106
,10,136,22.88,127
,65,448,130.43,101
,12,868,93.32,151
,12,691,151.22,126
,47,695,149.91,148
,68,244,75.64,88
,98,950,181.97,96
,38,759,166.39,167
,16,955,143.69,95
,67,467,92.52,106
,26,465,86.91,140
,3,474,17.55,179
,72,242,47.74,174
,46,864,26.75,128
,36,596,28.12,92
,7,354,57.02,178
,50,123,68.06,126
,10,865,77.42,87
,34,315,140.79,108
,10,250,21.34,150
,63,710,160.73,103
,31,389,153.82,92
,81,674,130.92,159
,24,441,115.38,129
,86,903,121.11,70
,83,689,92.65,153
,18,753,92.83,107
,4,762,51.85,175
,49,659,88.97,152
,40,475,22.35,90
,54,28,18.68,117
,86,339,150.49,81
,50,535,58.55,86
,46,754,93.2,67
,57,343,185.61,68
,87,99,177.18,98
,37,161,148.68,148
,20,474,132.42,153
,28,124,34.75,85
,56,452,86.29,150
,2,385,29.41,89
,59,657,97.14,164
,48,419,83.14,171
,2,835,154.29,146
,24,570,23.26,71
,92,936,31.77,157
,88,138,128.41,118
,95,214,85.44,110
,26,327,25.5,133
,69,22,111.84,90
,72,410,162.16,180
,38,959,17.05,159
,79,452,176.39,62
,35,143,123.96,161
,98,124,115.68,171
,18,566,132.48,152
,37,139,132.44,113
,11,46,139.6,75
,82,157,21.87,147
,93,483,91.32,136
,10,157,141.58,102
,19,846,38.22,129
,92,229,186.8,170
,9,513,185.73,125
,99,838,70.82,66
,38,242,18.83,76
,78,522,74.65,145
,75,31,26.15,98
,82,533,13.92,179
,34,469,61.64,80
,38,21,21.55,180
,97,593,165.23,133
,68,375,121.8,107
,79,294,189.5,162
,49,512,40.27,103
,41,153,123.9,90
,56,667,99.21,107
,85,64,108.59,109
,6,302,185.99,133
,53,150,43.67,96
,23,574,93.94,139
,28,597,166.82,137
,5,79,133.08,82
,91,199,151.94,170
,41,611,89.09,160
,15,128,122.72,91
,49,485,182.69,170
,17,748,49.56,65
,97,509,86.58,173
,10,329,35.07,103
,14,559,96.68,154
,34,868,94.61,117
,51,321,184.64,100
,72,788,88.58,92
,94,369,131.16,64
,9,491,14.47,146
,55,126,18.66,153
,53,332,90.58,63
,34,887,107.82,149
,58,109,163.22,108
,66,702,47.22,65
,30,975,90.75,96
,79,913,127.0,66
,100,20,25.73,64
,2,168,47.71,134
,5,31,159.35,149
,9,825,39.5,74
,14,915,107.67,140
,91,39,25.28,147
,80,301,141.3,61
,66,415,110.72,93
,58,179,158.64,113
,60,800,64.94,123
,15,711,162.18,131
,66,200,72.71,97
,11,954,21.48,99
,51,729,85.69,105
,52,694,40.27,92
,38,742,64.61,123
,40,112,48.69,159
,98,736,195.32,65
,69,340,98.47,64
,85,264,129.24,129
,53,577,97.03,78
,93,287,56.74,175
,8,633,45.73,138
,55,278,124.68,158
,16,872,132.15,84
,65,586,113.56,118
,5,666,63.55,131
,24,523,156.5,138
,94,525,92.21,61
,49,783,38.95,97
,21,43,140.73,125
,43,227,190.36,180
,30,706,111.73,155
,42,930,50.26,158
,83,696,45.37,93
,29,265,184.69,85
,20,235,168.31,173
,60,767,94.93,158
,99,524,179.27,66
,21,795,53.83,77
,99,595,76.87,105
,81,981,34.6,139
,32,60,69.16,157
,58,74,183.7,71
,9,690,47.78,113
,54,428,43.41,141
,15,787,174.39,77
,80,1,64.57,169
,95,519,134.65,62
,27,219,70.75,76
,71,503,148.72,151
,100,425,96.39,134
,98,418,30.94,72
,89,210,102.31,121
,55,31,155.21,111
,37,920,54.13,142
,54,696,70.24,130
,97,651,144.21,143
,24,620,128.5,108
,35,219,174.44,87
,57,950,43.27,156
,4,449,22.86,117
,98,141,177.7,168
,15,729,101.72,130
,57,573,137.17,124
,38,44,148.26,103
,97,64,149.43,168
,99,753,100.19,142
,56,261,145.42,88
,50,224,144.53,111
,26,495,151.25,83
,76,570,66.13,120
,80,143,162.66,65
,29,387,161.96,114
,90,711,40.05,92
,5,151,125.24,170
,85,194,94.89,146
,3,154,152.17,94
,93,1,176.21,169
,75,886,156.2,173
,69,159,53.66,137
,52,827,16.58,155
,1,283,89.82,75
,50,146,136.62,122
,36,625,49.49,156
,35,844,30.14,96
,63,871,140.72,173
,36,949,111.12,138
,31,847,130.57,89
,48,258,147.85,120
,91,738,92.34,136
,3,226,111.41,144
,71,903,182.16,96
,26,728,190.43,99
,44,70,121.63,108
,6,596,36.89,161
,74,135,83.34,145
,30,581,82.55,131
,56,398,173.27,145
,98,388,47.57,107
,30,655,88.13,94
,46,460,151.01,134
,53,370,54.96,154
,34,487,81.65,91
,47,153,77.06,127
,33,1,160.52,162
,73,924,59.8,63
,75,104,155.72,164
,43,481,21.98,121
,22,301,70.41,83
,77,574,180.18,168
,16,680,164.69,171
,12,58,162.12,166
,44,218,16.11,84
,20,43,184.32,134
,66,441,140.2,168
,74,560,30.53,145
,34,67,36.0,104
,8,701,71.0,105
,10,319,144.75,92
,97,244,122.87,163
,12,523,104.87,117
,46,656,121.44,168
,51,244,107.49,128
,88,928,73.0,109
,94,434,32.94,70
,4,36,111.19,144
,33,905,141.29,172
,49,241,134.0,85
,73,540,96.36,61
,58,364,13.72,124
,90,131,38.54,90
,72,565,188.75,140
,31,659,68.08,126
,5,326,31.61,151
,2,617,140.83,118
,95,932,121.0,72
,87,765,75.74,157
,32,382,20.26,70
,38,190,140.86,153
,59,717,57.02,169
,89,335,16.73,147
,83,982,12.51,132
,32,709,50.2,165
,50,289,154.46,154
,17,510,179.16,149
,50,206,38.55,148
,86,362,74.8,135
,53,944,196.39,102
,69,238,126.36,68
,51,387,143.65,64
,28,397,109.29,115
,86,354,83.26,121
,70,51,44.13,124
,33,521,73.37,112
,75,313,28.9,72
,48,470,162.4,135
,29,48,139.23,168
,23,730,117.92,180
,46,23,114.7,60
,40,432,193.39,142
,63,105,165.05,112
,74,207,30.78,137
,91,802,166.38,176
,55,875,66.09,134
,58,406,130.14,90
,24,38,49.62,144
,23,142,161.69,160
,57,761,112.74,70
,94,345,199.25,109
,76,80,16.62,132
,34,562,187.95,132
,49,531,194.33,131
,60,647,50.88,85
,30,729,111.05,64
,16,809,119.12,78
,39,193,77.68,67
,59,817,174.84,170
,57,342,81.04,124
,6,886,131.74,82
,65,898,115.04,123
,33,224,167.22,77
,49,744,154.22,85
,22,523,98.46,127
,84,354,14.65,165
,61,634,150.77,139
,17,956,12.73,166
,91,591,198.64,136
,61,506,10.45,72
,60,137,32.98,68
,61,36,68.96,79
,23,540,144.0,61
,44,288,176.27,161
,69,787,192.7,72
,89,313,88.04,61
,90,977,163.5,76
,88,383,20.39,146
,27,781,176.33,140
,14,910,76.58,136
,15,566,108.03,168
,79,598,82.68,149
,51,552,157.13,145
,86,142,54.47,175
,74,881,22.6,92
,52,174,185.25,106
,40,978,77.13,163
,89,931,78.42,172
,7,173,120.98,148
,45,48,74.33,76
,36,684,86.73,109
,23,679,22.87,144
,59,674,168.06,150
,65,272,24.25,110
,5,73,188.51,167
,28,110,128.38,71
,19,908,115.9,82
,55,232,88.39,141
,68,93,69.76,128
,4,382,152.92,98
,16,696,92.85,74
,7,696,87.91,89
,94,521,150.56,117
,49,599,137.04,170
,55,813,74.3,119
,15,378,136.84,161
,22,80,154.62,63
,90,609,163.33,69
,48,213,103.8,115
,80,115,111.44,109
,73,851,199.04,84
,84,759,170.84,161
,87,717,17.24,170
,49,634,111.28,153
,75,426,40.5,69
,42,648,197.74,114
,56,402,22.37,148
,99,563,23.06,94
,50,51,129.98,103
,28,127,56.28,146
,73,112,87.16,65
,90,964,165.21,72
,85,379,127.43,165
,71,9,159.74,171
,99,327,187.71,167
,16,212,53.24,102
,60,186,32.13,84
,21,558,184.97,140
,28,944,70.66,95
,14,96,116.88,173
,32,848,115.84,154
,26,214,184.73,111
,98,336,149.78,161
,25,374,11.88,92
,19,331,53.32,164
,11,671,25.16,145
,14,932,116.1,130
,43,964,171.77,140
,43,408,126.05,68
,57,641,183.78,155
,83,825,152.95,85
,96,362,23.26,161
,12,864,181.04,106
,95,822,171.56,122
,84,72,33.65,79
,23,437,115.05,168
,73,381,181.71,70
,69,23,102.95,164
,95,473,173.42,151
,61,109,86.05,179
,35,763,196.69,69
,16,603,47.27,114
,26,602,58.37,118
,8,730,14.78,154
,70,91,36.3,149
,89,275,41.99,109
,10,90,56.93,172
,77,463,78.6,91
,50,386,86.37,94
,23,764,25.24,96
,47,221,28.81,163
,77,290,64.38,137
,9,871,155.44,104
,78,12,85.66,133
,19,306,132.04,143
,14,355,137.99,152
,88,836,105.87,139
,1,350,80.79,167
,13,242,72.78,155
,28,639,198.81,146
,80,359,199.88,120
,41,308,105.55,176
,93,606,178.78,121
,81,628,29.36,120
,51,909,151.87,72
,16,676,172.43,63
,77,960,108.56,134
,59,268,162.16,161
,12,868,97.59,129
,40,802,148.57,132
,27,907,160.51,107
,15,779,16.07,102
,96,533,188.48,173
,22,323,68.31,176
,96,650,34.77,82
,5,898,95.83,71
,29,339,187.44,62
,37,980,157.53,111
,43,943,96.21,95
,72,834,194.1,175
,79,308,181.06,81
,84,777,11.26,169
,1,388,12.14,77
,62,58,182.81,82
,7,414,123.42,147
,96,421,140.54,116
,9,816,101.45,142
,23,838,174.17,78
,82,239,170.22,84
,85,208,50.33,117
,72,556,45.07,172
,31,51,154.32,137
,32,15,62.36,159
,13,591,144.05,121
,63,841,149.54,85
,58,217,28.85,131
,55,404,149.88,108
,38,728,120.6,100
,100,127,163.35,82
,71,85,150.28,101
,10,233,179.13,120
,55,564,142.79,175
,80,292,47.75,89
,34,315,54.82,98
,54,803,133.63,94
,42,981,135.41,174
,83,501,168.43,120
,75,891,177.73,75
,49,996,100.88,62
,74,494,169.33,155
,70,83,83.67,164
,4,239,147.62,157
,81,550,156.83,129
,79,110,57.22,98
,24,254,176.83,66
,71,328,152.34,149
,52,809,135.2,87
,46,970,192.85,154
,66,498,45.98,131
,91,861,71.03,166
,53,814,39.62,136
,100,14,133.31,156
,94,780,128.18,162
,81,555,170.99,84
,96,425,154.25,102
,47,416,111.43,68
,9,568,120.38,158
,28,647,22.62,63
,87,487,164.4,90
,52,444,66.39,162
,60,811,196.65,180
,85,994,160.29,69
,94,236,69.31,133
,20,136,120.96,115
,69,59,102.52,116
,77,560,143.88,105
,84,652,135.85,87
,49,291,84.09,104
,17,854,156.5,135
,91,670,126.6,105
,29,142,42.02,80
,29,835,13.41,136
,18,902,20.94,135
,18,543,181.59,157
,79,719,115.45,140
,94,224,91.57,113
,91,469,152.8,126
,32,460,181.15,178
,97,284,22.04,176
,38,105,167.33,120
,32,957,136.23,171
,33,170,111.79,116
,3,89,195.0,123
,8,411,68.51,95
,78,774,29.4,158
,97,614,61.47,175
,39,583,97.7,112
,37,631,122.91,73
,2,520,14.03,82
,76,797,83.15,86
,62,347,51.15,100
,42,674,110.24,148
,96,29,112.29,131
,20,124,142.63,100
,83,918,181.85,118
,84,602,128.65,88
,16,200,138.9,103
,8,226,157.1,174
,96,704,58.85,168
,55,911,76.55,68
,86,429,126.27,173
,84,756,42.91,123
,4,796,161.47,113
,73,384,19.89,153
,39,69,144.99,65
,5,798,182.91,108
,59,471,47.22,119
,49,855,128.44,137
,57,960,156.52,72
,39,5,53.77,144
,71,156,195.92,138
,96,289,104.15,106
,39,34,69.63,139
,65,245,195.73,142
,87,941,55.1,67
,41,543,71.82,152
,34,841,92.54,135
,47,931,142.57,152
,67,275,81.6,176
,32,654,199.11,64
,57,49,148.23,131
,64,294,137.93,177
,64,379,131.35,92
,7,814,48.38,151
,35,821,21.1,79
,88,161,41.23,175
,61,817,131.91,155
,54,737,59.5,142
,29,629,107.87,93
,43,310,71.42,180
,39,571,160.35,160
,40,172,62.96,140
,23,780,142.66,101
,10,400,119.42,166
,2,544,98.68,118
,4,275,125.5,67
,26,139,146.16,60
,8,792,27.8,177
,74,767,141.03,84
,91,665,56.25,68
,34,982,70.01,61
,6,203,11.94,118
,17,316,99.01,93
,25,184,48.07,179
,6,5,167.97,170
,88,247,78.06,91
,3,470,146.26,148
,50,552,84.7,173
,74,285,55.72,80
,84,943,186.55,173
,94,641,72.03,133
,28,223,61.53,95
,89,569,91.3,142
,8,912,199.69,168
,88,956,14.61,118
,93,874,169.86,142
,24,132,141.88,78
,86,201,168.7,156
,10,317,135.74,95
,2,266,146.93,148
,54,225,83.7,134
,94,289,114.24,145
,26,506,193.63,180
,58,826,76.88,87
,62,591,184.27,143
,94,762,25.13,125
,62,309,195.64,128
,99,571,58.99,107
,34,355,194.36,172
,69,512,175.39,63
,73,468,116.84,96
,80,882,167.14,66
,20,390,58.66,170
,44,385,21.94,112
,56,185,71.63,75
,11,970,61.88,171
,51,954,187.59,104
,31,524,165.66,150
,69,892,107.88,122
,39,411,91.09,142
,39,283,160.85,151
,30,32,68.62,61
,95,585,115.24,118
,84,586,94.16,167
,61,905,170.82,143
,89,699,94.56,129
,62,94,61.31,161
,88,886,142.21,149
,9,12,97.34,149
,81,693,118.46,133
,29,623,113.02,132
,18,320,129.25,136
,2,624,75.54,161
,16,916,101.3,90
,83,153,196.16,103
,57,273,154.3,91
,79,45,62.06,126
,53,326,72.55,108
,55,726,115.56,166
,2,934,126.9,119
,10,838,191.58,102
,8,552,195.92,90
,3,317,175.06,149
,15,98,124.9,73
,11,224,38.78,176
,7,548,41.87,74
,83,299,158.5,107
,92,763,51.82,74
,52,226,87.01,62
,79,488,124.75,155
,19,870,103.9,145
,17,25,54.65,91
,93,468,52.09,162
,2,714,176.65,61
,3,633,135.45,160
,64,646,57.27,76
,42,899,40.42,83
,93,712,153.86,144
,54,616,166.34,64
,49,264,22.53,101
,86,558,101.25,132
,89,70,76.23,129
,80,68,197.03,99
,29,761,117.21,153
,99,32,15.13,92
,55,74,176.22,75
,29,238,26.91,161
,76,244,91.27,146
,73,13,100.14,97
,45,934,151.12,152
,36,639,133.63,98
,41,83,96.84,162
,97,544,119.99,94
,95,893,138.15,108
,76,563,65.64,64
,41,959,165.93,83
,57,444,190.17,90
,97,956,115.95,157
,91,623,114.51,69
,54,434,183.32,80
,73,902,113.7,137
,4,948,147.81,126
,79,29,53.89,104
,23,697,11.33,166
,6,503,183.18,117
,93,984,187.36,77
,34,804,116.96,168
,96,977,124.86,121
,78,272,53.59,145
,1,782,133.68,102
,19,293,145.36,170
,93,189,91.61,73
,52,717,118.12,73
,93,922,97.19,125
,92,440,102.95,69
,74,755,192.09,157
,25,345,100.88,101
,91,506,40.68,125
,20,212,97.48,121
,8,902,85.6,64
,54,599,35.48,71
,71,855,37.12,97
,91,791,73.85,106
,7,715,159.6,165
,69,248,32.13,61
,10,134,84.78,68
,94,522,54.83,145
,83,864,41.59,132
,30,550,35.66,94
,90,655,124.69,172
,24,826,12.25,91
,16,486,92.82,77
,16,372,179.39,174
,16,775,195.33,159
,54,293,123.74,118
,47,712,172.84,172
,48,703,175.63,175
,6,550,123.28,169
,73,11,75.54,88
,6,135,42.18,101
,70,695,62.16,114
,57,258,100.69,144
,58,18,40.87,115
,85,198,189.56,118
,29,656,15.25,85
,16,257,169.58,72
,13,615,70.48,92
,79,86,170.89,72
,63,201,90.27,124
,42,430,157.91,142
,40,179,175.72,113
,43,915,18.35,84
,14,143,163.39,76
,76,58,37.31,147
,26,584,68.86,115
,51,270,79.52,109
,89,744,20.38,137
,46,617,192.01,152
,84,776,150.34,101
,16,775,30.37,84
,37,429,82.12,160
,99,171,79.49,110
,5,269,112.06,126
,76,599,74.82,122
,97,597,39.22,165
,56,401,196.28,166
,42,875,95.63,161
,18,368,126.16,88
,79,829,167.86,172
,16,180,35.09,146
,51,480,164.12,175
,73,200,150.77,171
,84,44,86.11,60
,6,559,115.08,75
,27,260,165.44,108
,54,322,139.59,130
,10,440,109.66,174
,42,797,158.93,149
,61,5,48.22,104
,95,879,95.04,75
,66,326,107.54,93
,37,243,11.64,126
,94,712,34.64,119
,75,805,53.75,71
,38,820,152.49,87
,61,548,124.12,166
,78,784,47.38,158
,12,454,114.17,131
,12,153,44.29,63
,21,961,65.59,126
,14,427,59.77,168
,53,414,154.83,167
,76,371,136.11,157
,99,608,32.79,179
,27,970,73.17,107
,39,782,132.66,134
,27,75,66.58,168
,97,620,18.88,105
,75,604,148.7,170
,45,73,57.1,94
,31,219,157.65,140
,26,77,138.58,165
,51,533,105.94,83
,61,965,149.27,140
,95,566,105.67,180
,81,229,101.92,79
,21,661,31.28,140
,93,302,194.35,140
,47,922,76.64,118
,66,127,123.4,71
,46,504,105.08,71
,7,299,181.02,158
,4,394,51.04,87
,2,620,38.27,177
,86,856,115.5,125
,22,223,124.13,122
,44,705,54.64,151
,98,412,113.22,69
,44,529,116.6,147
,97,147,149.59,133
,47,718,121.68,113
,48,122,96.54,65
,89,733,99.56,65
,69,523,90.79,100
,15,925,183.89,63
,62,658,14.84,95
,72,914,45.02,152
,22,607,63.16,169
,56,86,98.93,131
,61,74,34.4,62
,59,860,73.66,163
,90,468,90.38,60
,58,922,36.16,147
,84,449,16.96,179
,32,660,196.45,112
,36,996,169.44,180
,3,183,73.68,166
,2,453,187.75,176
,45,450,73.86,76
,93,99,132.22,69
,18,297,83.94,60
,51,365,168.14,92
,40,887,165.64,141
,37,630,110.1,110
,55,610,96.11,161
,49,562,78.78,135
,99,786,59.7,72
,92,724,101.88,167
,5,467,165.66,120
,87,989,153.78,109
,54,394,143.93,107
,39,766,170.58,119
,32,386,120.04,161
,18,317,169.12,115
,4,512,43.56,129
,74,875,77.65,145
,89,788,67.68,113
,90,781,197.33,64
,33,619,46.87,176
,63,31,27.2,177
,69,186,163.28,175
,8,606,13.6,69
,39,285,70.88,155
,25,444,71.81,175
,76,544,117.62,177
,95,173,28.68,64
,34,749,135.26,128
,51,45,129.11,173
,5,921,38.08,98
,26,160,57.05,62
,86,240,165.75,82
,42,723,158.16,147
,69,937,76.43,74
,50,593,151.43,148
,95,62,178.7,106
,70,86,114.32,63
,13,241,49.19,129
,84,203,88.64,110
,79,488,161.61,131
,98,890,85.71,147
,75,601,147.8,81
,30,108,73.53,147
,62,995,188.52,141
,10,733,146.66,74
,46,126,169.37,167
,60,40,54.24,116
,72,709,89.72,116
,19,894,34.56,80
,77,178,151.84,176
,12,547,91.29,136
,69,967,70.98,120
,99,8,64.22,167
,70,993,111.68,141
,15,124,108.61,170
,77,601,59.88,144
,30,38,16.64,74
,19,20,36.88,159
,19,162,164.59,163
,19,900,42.77,131
,73,798,18.21,117
,48,850,156.31,138
,34,618,78.62,138
,60,236,95.81,77
,18,126,44.62,120
,48,584,185.46,123
,74,615,116.02,84
,47,123,44.77,144
,2,718,74.67,93
,55,698,21.42,91
,47,412,137.87,81
,28,229,115.63,120
,40,473,178.38,113
,78,530,114.84,98
,19,829,167.02,113
,39,391,93.6,87
,67,187,173.48,64
,65,113,191.49,118
,4,433,26.66,69
,91,242,31.67,111
,76,622,134.37,102
,69,95,145.12,179
,87,402,112.67,75
,94,407,194.44,116
,52,80,90.12,166
,98,921,67.52,82
,2,272,45.49,63
,25,513,74.19,176
,80,184,30.51,124
,73,384,168.63,169
,43,566,18.54,76
,28,28,37.19,66
,43,476,54.14,98
,1,131,93.51,130
,89,829,46.28,69
,67,291,102.31,138
,79,374,91.28,128
,71,419,86.54,93
,69,963,190.38,128
,82,787,115.68,100
,100,77,196.66,100
,82,44,137.55,114
,82,276,98.73,89
,34,767,178.71,166
,63,881,38.45,63
,28,590,20.17,154
,10,457,198.48,76
,51,914,183.26,78
,14,362,197.8,120
,81,204,186.17,83
,52,586,23.55,124
,69,992,33.95,116
,18,481,130.32,161
,31,199,101.68,73
,78,436,146.78,103
,58,645,51.93,148
,95,834,52.32,81
,19,415,146.81,137
,81,520,26.12,67
,10,475,10.38,145
,13,577,135.44,126
,37,270,16.08,136
,98,40,158.07,82
,50,155,152.23,89
,62,412,30.11,63
,54,839,99.62,103
,86,778,74.01,134
,70,28,132.71,172
,62,218,126.15,90
,53,14,46.47,137
,9,642,134.15,174
,90,827,95.77,67
,93,915,76.31,101
,44,63,199.73,167
,91,549,74.95,75
,98,613,190.47,177
,18,972,114.28,166
,30,410,192.35,78
,92,67,199.27,69
,68,597,122.62,98
,30,645,53.73,174
,53,232,153.36,139
,33,208,69.03,156
,69,949,73.81,79
,9,928,110.38,169
,60,755,122.43,127
,14,841,179.83,118
,45,745,165.61,162
,44,181,18.62,165
,16,181,26.37,66
,87,690,160.18,167
,40,297,105.31,103
,72,123,142.92,77
,87,40,91.13,87
,74,428,81.4,147
,89,417,86.88,63
,42,790,20.11,79
,29,258,54.38,118
,79,991,119.03,68
,80,996,190.92,170
,33,569,167.62,84
,72,579,122.13,177
,86,476,168.92,87
,87,622,60.52,168
,70,528,37.6,110
,35,47,13.76,81
,28,533,174.87,104
,62,414,41.4,161
,13,452,117.71,180
,37,698,60.33,91
,43,148,175.58,70
,54,176,147.61,112
,75,769,29.53,119
,67,595,48.97,129
,72,81,162.93,143
,94,467,21.01,95
,13,22,168.95,158
,92,105,88.43,166
,22,692,150.17,175
,29,333,53.61,67
,26,363,71.85,71
,23,978,193.77,82
,76,826,64.81,151
,77,53,124.14,128
,47,915,129.63,100
,34,187,177.43,60
,61,781,33.38,84
,35,424,93.1,111
,95,774,129.34,82
,63,926,90.99,123
,59,577,97.62,171
,13,128,126.35,173
,34,175,31.83,70
,2,616,12.9,89
,94,710,152.16,120
,48,101,178.37,61
,35,606,138.81,97
,60,584,18.77,93
,73,185,199.46,101
,59,169,103.17,121
,77,576,122.92,179
,94,57,104.45,87
,62,527,109.94,132
,77,474,109.04,158
,12,696,59.6,150
,82,277,123.87,60
,97,25,42.45,77
,69,265,171.86,128
,14,622,131.98,149
,21,651,77.14,147
,69,458,74.13,113
,88,55,155.82,107
,22,333,96.82,134
,42,37,42.91,104
,49,884,76.34,163
,90,699,86.35,69
,78,592,154.9,141
,60,886,187.44,106
,47,669,92.89,69
,28,210,71.77,132
,67,103,116.48,128
,57,66,93.54,94
,90,107,167.24,136
,73,160,60.13,89
,1,944,84.66,100
,94,639,78.01,124
,81,630,128.56,114
,39,265,119.33,117
,98,915,86.3,87
,60,363,98.67,96
,5,896,181.47,113
,94,762,167.66,166
,31,602,165.83,62
,32,899,25.16,89
,30,582,140.86,75
,46,906,160.95,170
,87,911,74.85,152
,31,202,161.37,88
,94,596,28.05,157
,53,5,94.55,116
,55,234,143.94,60
,14,861,184.23,91
,25,342,96.14,125
,46,211,21.26,103
,34,784,57.93,101
,82,29,134.6,83
,56,634,178.72,120
,28,127,43.3,138
,74,846,121.49,68
,87,656,125.55,71
,76,138,20.42,163
,27,318,90.44,86
,2,991,11.48,113
,36,963,90.54,138
,43,43,105.45,67
,76,696,33.58,160
,30,541,154.84,146
,93,133,62.56,105
,1,122,151.17,137
,9,446,62.25,121
,87,311,97.05,99
,41,34,199.95,156
,49,203,107.35,120
,82,572,46.88,93
,80,626,49.1,123
,37,190,92.1,150
,35,7,108.73,106
,38,523,82.29,85
,10,499,62.78,144
,38,961,46.47,74
,71,613,16.0,68
,70,696,31.75,116
,89,567,32.5,96
,27,325,148.09,96
,3,821,12.45,97
,81,678,122.13,114
,31,125,21.03,143
,2,620,151.73,123
,28,336,43.15,112
,64,919,45.73,86
,96,515,52.27,139
,60,278,177.53,89
,75,504,89.81,155
,21,769,43.0,155
,72,941,75.07,102
,42,214,94.62,129
,13,957,198.43,172
,76,469,145.77,81
,4,871,131.24,100
,34,626,171.45,92
,66,646,182.92,118
,29,447,146.31,77
,68,538,158.07,93
,84,641,26.03,66
,63,853,43.23,135
,19,389,43.81,114
,34,662,162.52,163
,29,421,67.27,157
,87,950,172.68,101
,76,415,127.43,176
,86,384,49.44,116
,94,344,13.86,102
,3,340,35.68,161
,52,671,19.1,137
,24,427,35.41,167
,31,107,126.25,151
,21,460,66.79,91
,96,104,127.85,169
,93,494,91.62,87
,97,407,164.04,167
,27,361,36.7,155
,88,557,24.14,95
,66,156,158.82,169
,53,618,148.49,160
,96,406,139.08,82
,41,210,10.6,174
,90,618,37.01,63
,1,203,176.45,84
,31,478,62.34,160
,32,382,33.19,127
,5,114,150.14,109
,91,965,82.9,116
,22,205,139.91,155
,6,548,41.4,104
,51,6,145.55,165
,19,777,153.34,87
,53,812,137.33,138
,29,189,149.13,93
,59,803,32.23,129
,14,216,53.93,95
,85,208,34.63,115
,12,153,172.14,165
,85,20,26.26,135
,94,88,74.19,122
,7,814,75.45,61
,77,306,42.73,72
,12,698,87.41,144
,18,386,13.12,151
,89,656,61.31,128
,16,32,192.46,171
,68,572,15.08,117
,45,254,98.6,160
,39,3,177.14,153
,13,634,68.94,153
,61,503,146.53,119
,34,875,12.04,167
,38,967,51.25,65
,67,479,179.74,143
,73,363,11.41,98
,63,286,92.29,177
,2,756,101.8,88
,63,50,66.71,137
,50,259,61.95,71
,40,939,184.96,130
,38,857,91.32,88
,89,461,187.35,104
,36,461,90.62,94
,8,261,172.36,93
,78,535,143.23,85
,45,7,190.4,79
,34,203,79.95,150
,54,130,152.15,94
,3,125,27.73,177
,56,256,114.62,169
,6,52,158.63,133
,70,544,106.11,152
,70,515,87.39,175
,31,801,139.6,124
,14,32,23.81,122
,70,564,137.44,130
,31,591,180.27,97
,92,362,26.24,65
,65,215,88.43,131
,53,716,190.93,78
,85,485,13.24,102
,73,646,153.57,157
,44,216,47.85,137
,29,866,189.11,71
,79,229,20.12,165
,47,290,109.07,77
,8,666,150.34,121
,18,90,81.4,121
,68,872,84.55,123
,97,771,104.77,165
,8,173,158.87,171
,67,72,36.41,148
,41,383,141.78,68
,41,320,133.13,62
,97,890,25.11,98
,79,565,180.12,139
,23,233,139.94,169
,96,987,25.43,146
,46,924,108.13,127
,8,693,47.58,179
,18,417,10.42,164
,92,875,157.25,167
,39,413,113.24,121
,73,371,65.3,179
,31,69,12.47,168
,100,311,195.27,135
,27,745,118.31,164
,17,81,143.67,118
,8,900,75.61,146
,71,185,133.36,86
,29,572,25.88,60
,75,455,151.3,148
,79,140,72.46,76
,44,481,189.24,149
,94,392,53.37,140
,19,565,23.57,137
,48,10,98.33,152
,35,26,125.65,164
,80,855,160.32,162
,60,188,36.52,168
,65,43,12.25,77
,82,583,199.3,98
,97,16,26.35,136
,74,731,144.59,78
,12,827,152.78,90
,29,813,191.59,114
